persistence,rho,seed,decision,persistence_upper,certified_persistence,rho_upper_before,gap,probes,collision_trials,collisions,cumulative_tv_bias,p_trials,jointly_covered_so_far,spent
0.98,0.0,20330316,6,0.9847324598957827,0.986,0.5070721962238529,177,10,45,14,0.4432805499846778,11678,True,12128
0.98,0.0,20330316,7,0.9850533301408242,0.986,0.41391502061276175,177,10,55,19,0.541686226419863,13578,True,14128
0.98,0.0,20330316,8,0.9841142728254275,0.986,0.41927220234096496,177,10,65,27,0.6400919028550478,15478,True,16128
0.98,0.0,20330316,9,0.9838256111574795,0.984,0.5101797409721105,155,12,77,31,0.7564918780873604,17358,True,18128
0.98,0.0,20330316,10,0.9836144538491651,0.984,0.4381938802303669,155,11,88,35,0.863191855383647,19120,True,20000
0.98,0.0,20330317,1,0.9993703412465136,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330317,2,0.9928110054993875,0.994,1.0,416,4,4,3,0.03954032173875217,4088,True,4128
0.98,0.0,20330317,3,0.9890582422485938,0.99,1.0,249,7,11,6,0.10816528840441172,6018,True,6128
0.98,0.0,20330317,4,0.9877137073957896,0.988,1.0,207,9,20,10,0.19656401836991227,7928,True,8128
0.98,0.0,20330317,5,0.9862026635031624,0.988,1.0,207,9,29,14,0.2849627483354128,9838,True,10128
0.98,0.0,20330317,6,0.9854289135881682,0.986,0.9147826424536356,177,10,39,18,0.3833684247705982,11738,True,12128
0.98,0.0,20330317,7,0.9859320143308874,0.986,0.7630913923277116,177,10,49,22,0.48177410120578357,13638,True,14128
0.98,0.0,20330317,8,0.9849484071631975,0.986,0.6621177348484819,177,10,59,26,0.5801797776409685,15538,True,16128
0.98,0.0,20330317,9,0.9847340005713079,0.986,0.5887136654336178,177,10,69,32,0.6785854540761533,17438,True,18128
0.98,0.0,20330317,10,0.9843482045524159,0.986,0.5902107889004036,177,10,79,38,0.7769911305113382,19210,True,20000
0.98,0.0,20330318,1,0.9998916376850624,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330318,2,0.9909521325637862,0.992,1.0,311,6,6,3,0.059664790713621046,4068,True,4128
0.98,0.0,20330318,3,0.9882572110257337,0.99,1.0,249,7,13,6,0.1282897573792806,5998,True,6128
0.98,0.0,20330318,4,0.9874057292562264,0.988,1.0,207,9,22,10,0.21668848734478113,7908,True,8128
0.98,0.0,20330318,5,0.986376347481821,0.988,0.9723024000128448,207,9,31,16,0.30508721731028166,9818,True,10128
0.98,0.0,20330318,6,0.9862574956359704,0.988,0.9558391951859406,207,9,40,19,0.3934859472757822,11728,True,12128
0.98,0.0,20330318,7,0.985701455407334,0.986,0.7812707665911587,177,10,50,23,0.49189162371096756,13628,True,14128
0.98,0.0,20330318,8,0.9852548508615326,0.986,0.677783073931036,177,10,60,27,0.5902973001461524,15528,True,16128
0.98,0.0,20330318,9,0.9850615918510184,0.986,0.602433409750075,177,10,70,32,0.6887029765813373,17428,True,18128
0.98,0.0,20330318,10,0.9848948436722667,0.986,0.5730025822086262,177,10,80,37,0.7871086530165221,19200,True,20000
0.98,0.0,20330319,1,0.9993703412465136,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330319,2,0.989350077505859,0.99,1.0,249,7,7,3,0.06862496666565955,4058,True,4128
0.98,0.0,20330319,3,0.9874736780146638,0.988,1.0,207,9,16,9,0.15702369663116014,5968,True,6128
0.98,0.0,20330319,4,0.9858586585440283,0.986,1.0,177,10,26,15,0.2554293730663455,7868,True,8128
0.98,0.0,20330319,5,0.9845113686403029,0.986,1.0,177,10,36,19,0.3538350495015309,9768,True,10128
0.98,0.0,20330319,6,0.9850635351709767,0.986,0.9238412174847492,177,10,46,23,0.45224072593671627,11668,True,12128
0.98,0.0,20330319,7,0.9846727748086725,0.986,0.7844672604346352,177,10,56,30,0.5506464023719013,13568,True,14128
0.98,0.0,20330319,8,0.9842945822553775,0.986,0.7943197640615758,177,10,66,33,0.6490520788070862,15468,True,16128
0.98,0.0,20330319,9,0.9832472900991225,0.984,0.6750729810440008,155,12,78,35,0.7654520540393988,17348,True,18128
0.98,0.0,20330319,10,0.9831460843692224,0.984,0.5270110702746518,155,11,89,43,0.8721520313356853,19110,True,20000
0.98,0.0,20330320,1,0.9998916376850624,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330320,2,0.9925066128596152,0.994,1.0,416,4,4,2,0.03954032173875217,4088,True,4128
0.98,0.0,20330320,3,0.9921357918533025,0.994,1.0,416,4,8,5,0.07908064347750433,6048,True,6128
0.98,0.0,20330320,4,0.9914021642058768,0.992,1.0,311,6,14,7,0.1387454341911254,7988,True,8128
0.98,0.0,20330320,5,0.9894793223615639,0.99,1.0,249,7,21,11,0.20737040085678496,9918,True,10128
0.98,0.0,20330320,6,0.9885022448535266,0.99,1.0,249,7,28,15,0.27599536752244447,11848,True,12128
0.98,0.0,20330320,7,0.9884240456024476,0.99,1.0,249,7,35,18,0.34462033418810384,13778,True,14128
0.98,0.0,20330320,8,0.9873532030113292,0.988,0.9070576511174877,207,9,44,22,0.43301906415360436,15688,True,16128
0.98,0.0,20330320,9,0.987098288626723,0.988,0.7990879631606185,207,9,53,26,0.521417794119105,17598,True,18128
0.98,0.0,20330320,10,0.9868336762692742,0.988,0.7207820519263641,207,8,61,29,0.5999944429773282,19390,True,20000
0.98,0.0,20330321,1,0.9998916376850624,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330321,2,0.9918910805786423,0.992,1.0,311,6,6,3,0.059664790713621046,4068,True,4128
0.98,0.0,20330321,3,0.9891889682296133,0.99,1.0,249,7,13,9,0.1282897573792806,5998,True,6128
0.98,0.0,20330321,4,0.9884675143423327,0.99,1.0,249,7,20,13,0.19691472404494018,7928,True,8128
0.98,0.0,20330321,5,0.9872422115123838,0.988,1.0,207,9,29,15,0.2853134540104407,9838,True,10128
0.98,0.0,20330321,6,0.9874777915729167,0.988,0.9837723462932926,207,9,38,19,0.37371218397594125,11748,True,12128
0.98,0.0,20330321,7,0.9865243258085756,0.988,0.8491010172175715,207,9,47,24,0.46211091394144177,13658,True,14128
0.98,0.0,20330321,8,0.9859830017176825,0.986,0.7987741077946255,177,10,57,28,0.5605165903766268,15558,True,16128
0.98,0.0,20330321,9,0.9857628364175202,0.986,0.7000431101688871,177,10,67,34,0.6589222668118117,17458,True,18128
0.98,0.0,20330321,10,0.9855247161970295,0.986,0.6857796742761595,177,10,77,37,0.7573279432469965,19230,True,20000
0.98,0.0,20330322,1,0.9993703412465136,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330322,2,0.9883690777032204,0.99,1.0,249,7,7,4,0.06862496666565955,4058,True,4128
0.98,0.0,20330322,3,0.9869044606142081,0.988,1.0,207,9,16,7,0.15702369663116014,5968,True,6128
0.98,0.0,20330322,4,0.9874753803315297,0.988,1.0,207,9,25,8,0.24542242659666066,7878,True,8128
0.98,0.0,20330322,5,0.9867425775963625,0.988,0.6489272518542128,207,9,34,14,0.3338211565621612,9788,True,10128
0.98,0.0,20330322,6,0.985612441079371,0.986,0.7125382296180562,177,10,44,19,0.4322268329973466,11688,True,12128
0.98,0.0,20330322,7,0.9856519965782404,0.986,0.6626883162898793,177,10,54,27,0.5306325094325318,13588,True,14128
0.98,0.0,20330322,8,0.9853382960542427,0.986,0.7338992465284719,177,10,64,34,0.6290381858677166,15488,True,16128
0.98,0.0,20330322,9,0.9851353398240965,0.986,0.7462777222238772,177,10,74,37,0.7274438623029015,17388,True,18128
0.98,0.0,20330322,10,0.9848597938936356,0.986,0.6436007809897908,177,10,84,41,0.8258495387380863,19160,True,20000
0.98,0.0,20330323,1,0.9998916376850624,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330323,2,0.987707642074986,0.988,1.0,207,9,9,3,0.08839872996550063,4038,True,4128
0.98,0.0,20330323,3,0.9866470270071861,0.988,1.0,207,9,18,7,0.1767974599310012,5948,True,6128
0.98,0.0,20330323,4,0.9879686613072878,0.988,0.9315766024226149,207,9,27,12,0.26519618989650173,7858,True,8128
0.98,0.0,20330323,5,0.9877526058534727,0.988,0.8664509862348824,207,9,36,19,0.35359491986200225,9768,True,10128
0.98,0.0,20330323,6,0.9867020145046901,0.988,0.9238278769492199,207,9,45,23,0.4419936498275028,11678,True,12128
0.98,0.0,20330323,7,0.9866610636763451,0.988,0.8138578250502206,207,9,54,31,0.5303923797930035,13588,True,14128
0.98,0.0,20330323,8,0.9862270036992342,0.988,0.8820385009862672,207,9,63,37,0.6187911097585045,15498,True,16128
0.98,0.0,20330323,9,0.9857633410193483,0.986,0.8628703502007993,177,10,73,41,0.7171967861936893,17398,True,18128
0.98,0.0,20330323,10,0.9851211748323403,0.986,0.7705424054287888,177,10,83,43,0.8156024626288741,19170,True,20000
0.98,0.0,20330324,1,0.9998916376850624,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330324,2,0.9942953307615803,0.996,1.0,624,3,3,0,0.029956835732485098,4098,True,4128
0.98,0.0,20330324,3,0.9889008737432983,0.99,1.0,249,7,10,0,0.09858180239814465,6028,True,6128
0.98,0.0,20330324,4,0.9886571533666386,0.99,0.4620192312392257,249,7,17,3,0.16720676906380422,7958,True,8128
0.98,0.0,20330324,5,0.9860473611041771,0.988,0.5338717334929028,207,9,26,7,0.25560549902930474,9868,True,10128
0.98,0.0,20330324,6,0.9856449091281769,0.986,0.5313106012761037,177,10,36,13,0.3540111754644901,11768,True,12128
0.98,0.0,20330324,7,0.9837071671329243,0.984,0.5905176689271356,155,12,48,18,0.47041115069680206,13648,True,14128
0.98,0.0,20330324,8,0.9834948722072945,0.984,0.5206669200285572,155,12,60,24,0.5868111259291144,15528,True,16128
0.98,0.0,20330324,9,0.9832559779234118,0.984,0.5023172039428403,155,12,72,32,0.703211101161427,17408,True,18128
0.98,0.0,20330324,10,0.9828994086613794,0.984,0.5397647935273706,155,11,83,39,0.8099110784577136,19170,True,20000
0.98,0.0,20330325,1,0.9999990230334976,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330325,2,0.9931130280497213,0.994,1.0,416,4,4,2,0.03954032173875217,4088,True,4128
0.98,0.0,20330325,3,0.992488098877252,0.994,1.0,416,4,8,3,0.07908064347750433,6048,True,6128
0.98,0.0,20330325,4,0.9910208565399861,0.992,1.0,311,6,14,5,0.1387454341911254,7988,True,8128
0.98,0.0,20330325,5,0.9889733506326357,0.99,0.9918898201255686,249,7,21,10,0.20737040085678496,9918,True,10128
0.98,0.0,20330325,6,0.9873274328059072,0.988,1.0,207,9,30,15,0.2957691308222855,11828,True,12128
0.98,0.0,20330325,7,0.9867602191194891,0.988,0.9361753399496728,207,9,39,19,0.38416786078778603,13738,True,14128
0.98,0.0,20330325,8,0.9865041163294028,0.988,0.8144144403285929,207,9,48,24,0.47256659075328655,15648,True,16128
0.98,0.0,20330325,9,0.985511599784562,0.986,0.7707567300309106,177,10,58,27,0.5709722671884715,17548,True,18128
0.98,0.0,20330325,10,0.9852995124653765,0.986,0.6434664462595518,177,10,68,29,0.6693779436236563,19320,True,20000
0.98,0.0,20330326,1,0.9999990230334976,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330326,2,0.9873748186301319,0.988,1.0,207,9,9,5,0.08839872996550063,4038,True,4128
0.98,0.0,20330326,3,0.9870294262333428,0.988,1.0,207,9,18,12,0.1767974599310012,5948,True,6128
0.98,0.0,20330326,4,0.9843066600357437,0.986,1.0,177,10,28,17,0.2752031363661866,7848,True,8128
0.98,0.0,20330326,5,0.9841518612211861,0.986,1.0,177,10,38,21,0.373608812801372,9748,True,10128
0.98,0.0,20330326,6,0.9831131109676112,0.984,0.9543587345241731,155,12,50,26,0.4900087880336839,11628,True,12128
0.98,0.0,20330326,7,0.9829888103783757,0.984,0.7977077605039447,155,12,62,34,0.6064087632659965,13508,True,14128
0.98,0.0,20330326,8,0.9829992035302282,0.984,0.7895631029173309,155,12,74,42,0.7228087384983091,15388,True,16128
0.98,0.0,20330326,9,0.9831022669688758,0.984,0.7786106425085855,155,12,86,48,0.8392087137306217,17268,True,18128
0.98,0.0,20330326,10,0.9832723170622686,0.984,0.7205776071179,155,11,97,55,0.9459086910269082,19030,True,20000
0.98,0.0,20330327,1,0.9983186396695305,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330327,2,0.987707642074986,0.988,1.0,207,9,9,3,0.08839872996550063,4038,True,4128
0.98,0.0,20330327,3,0.9887327515897917,0.99,1.0,249,7,16,7,0.1570236966311602,5968,True,6128
0.98,0.0,20330327,4,0.9878762866398583,0.988,1.0,207,9,25,10,0.24542242659666072,7878,True,8128
0.98,0.0,20330327,5,0.9870558757849748,0.988,0.808927251854213,207,9,34,12,0.33382115656216127,9788,True,10128
0.98,0.0,20330327,6,0.9866438531723745,0.988,0.5948911707945268,207,9,43,16,0.4222198865276618,11698,True,12128
0.98,0.0,20330327,7,0.9862478093392233,0.988,0.5508828175254177,207,9,52,19,0.5106186164931624,13608,True,14128
0.98,0.0,20330327,8,0.985930984671324,0.986,0.47626347719852946,177,10,62,21,0.6090242929283473,15508,True,16128
0.98,0.0,20330327,9,0.9856042600930488,0.986,0.3702926361322454,177,10,72,27,0.7074299693635321,17408,True,18128
0.98,0.0,20330327,10,0.9854323834784187,0.986,0.40099309542187367,177,10,82,34,0.8058356457987169,19180,True,20000
0.98,0.0,20330328,1,0.9983186396695305,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330328,2,0.986030351415786,0.988,1.0,207,9,9,3,0.08839872996550063,4038,True,4128
0.98,0.0,20330328,3,0.986263315776081,0.988,1.0,207,9,18,9,0.1767974599310012,5948,True,6128
0.98,0.0,20330328,4,0.986082148157639,0.988,1.0,207,9,27,14,0.26519618989650173,7858,True,8128
0.98,0.0,20330328,5,0.9858674630837361,0.986,1.0,177,10,37,16,0.3636018663316871,9758,True,10128
0.98,0.0,20330328,6,0.9846138951543175,0.986,0.7233680863500636,177,10,47,20,0.4620075427668725,11658,True,12128
0.98,0.0,20330328,7,0.9833296333361878,0.984,0.6285569430637932,155,12,59,23,0.5784075179991849,13538,True,14128
0.98,0.0,20330328,8,0.9832306270191578,0.984,0.48695867358135403,155,12,71,29,0.6948074932314975,15418,True,16128
0.98,0.0,20330328,9,0.9829071937468041,0.984,0.4716262528697246,155,12,83,35,0.8112074684638101,17298,True,18128
0.98,0.0,20330328,10,0.9825334816715121,0.984,0.456738184562107,155,11,94,39,0.9179074457600966,19060,True,20000
0.98,0.5,20340201,1,0.9999990230334976,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.5,20340201,2,0.9915801083479314,0.992,1.0,311,6,6,5,0.059664790713621046,4068,True,4128
0.98,0.5,20340201,3,0.9897431739142293,0.99,1.0,249,7,13,11,0.1282897573792806,5998,True,6128
0.98,0.5,20340201,4,0.9892570066083721,0.99,1.0,249,7,20,17,0.19691472404494018,7928,True,8128
0.98,0.5,20340201,5,0.9870349084293988,0.988,1.0,207,9,29,25,0.2853134540104407,9838,True,10128
0.98,0.5,20340201,6,0.986882928909316,0.988,1.0,207,9,38,30,0.37371218397594125,11748,True,12128
0.98,0.5,20340201,7,0.986016746762276,0.988,1.0,207,9,47,36,0.46211091394144177,13658,True,14128
0.98,0.5,20340201,8,0.9859198800931892,0.986,1.0,177,10,57,40,0.5605165903766268,15558,True,16128
0.98,0.5,20340201,9,0.9854830184282117,0.986,1.0,177,10,67,49,0.6589222668118117,17458,True,18128
0.98,0.5,20340201,10,0.9842147812785964,0.986,1.0,177,10,77,56,0.7573279432469965,19230,True,20000
0.98,0.5,20340202,1,0.9998916376850624,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.5,20340202,2,0.9915801083479314,0.992,1.0,311,6,6,4,0.059664790713621046,4068,True,4128
0.98,0.5,20340202,3,0.9897431739142293,0.99,1.0,249,7,13,9,0.1282897573792806,5998,True,6128
0.98,0.5,20340202,4,0.9878050632334132,0.988,1.0,207,9,22,15,0.21668848734478113,7908,True,8128
0.98,0.5,20340202,5,0.9862718650739748,0.988,1.0,207,9,31,22,0.30508721731028166,9818,True,10128
0.98,0.5,20340202,6,0.9856569170408658,0.986,1.0,177,10,41,29,0.40349289374546704,11718,True,12128
0.98,0.5,20340202,7,0.9847388634741108,0.986,1.0,177,10,51,36,0.5018985701806524,13618,True,14128
0.98,0.5,20340202,8,0.9843528062307694,0.986,1.0,177,10,61,45,0.6003042466158373,15518,True,16128
0.98,0.5,20340202,9,0.9839807130126903,0.984,1.0,155,12,73,54,0.7167042218481499,17398,True,18128
0.98,0.5,20340202,10,0.9837540111977698,0.984,1.0,155,11,84,61,0.8234041991444364,19160,True,20000
0.98,0.5,20340203,1,0.9998916376850624,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.5,20340203,2,0.9925066128596152,0.994,1.0,416,4,4,4,0.03954032173875217,4088,True,4128
0.98,0.5,20340203,3,0.9881291830061476,0.99,1.0,249,7,11,9,0.10816528840441172,6018,True,6128
0.98,0.5,20340203,4,0.9857088296973531,0.986,1.0,177,10,21,16,0.2065709648395971,7918,True,8128
0.98,0.5,20340203,5,0.9845049275817017,0.986,1.0,177,10,31,23,0.30497664127478247,9818,True,10128
0.98,0.5,20340203,6,0.9841899424724494,0.986,1.0,177,10,41,31,0.40338231770996785,11718,True,12128
0.98,0.5,20340203,7,0.9832683869352237,0.984,1.0,155,12,53,42,0.51978229294228,13598,True,14128
0.98,0.5,20340203,8,0.9833053288770477,0.984,1.0,155,12,65,49,0.6361822681745926,15478,True,16128
0.98,0.5,20340203,9,0.9828034014540541,0.984,1.0,155,12,77,57,0.7525822434069052,17358,True,18128
0.98,0.5,20340203,10,0.9829007809814507,0.984,1.0,155,11,88,65,0.8592822207031917,19120,True,20000
0.98,0.5,20340204,1,0.9998916376850624,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.5,20340204,2,0.9912671018184251,0.992,1.0,311,6,6,4,0.059664790713621046,4068,True,4128
0.98,0.5,20340204,3,0.9878818488762102,0.988,1.0,207,9,15,9,0.14806352067912165,5978,True,6128
0.98,0.5,20340204,4,0.9852044698831768,0.986,1.0,177,10,25,17,0.24646919711430704,7878,True,8128
0.98,0.5,20340204,5,0.9854827067828522,0.986,1.0,177,10,35,23,0.3448748735494924,9778,True,10128
0.98,0.5,20340204,6,0.9854248656165914,0.986,1.0,177,10,45,29,0.4432805499846778,11678,True,12128
0.98,0.5,20340204,7,0.9852733813339289,0.986,1.0,177,10,55,36,0.541686226419863,13578,True,14128
0.98,0.5,20340204,8,0.9844980876929359,0.986,1.0,177,10,65,46,0.6400919028550478,15478,True,16128
0.98,0.5,20340204,9,0.984730749515405,0.986,1.0,177,10,75,54,0.7384975792902326,17378,True,18128
0.98,0.5,20340204,10,0.9845471776697334,0.986,1.0,177,10,85,62,0.8369032557254175,19150,True,20000
0.98,0.5,20340205,1,0.9998916376850624,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.5,20340205,2,0.9921999424206935,0.994,1.0,416,4,4,2,0.03954032173875217,4088,True,4128
0.98,0.5,20340205,3,0.9908853619305789,0.992,1.0,311,6,10,7,0.09920511245237322,6028,True,6128
0.98,0.5,20340205,4,0.9883943071228243,0.99,1.0,249,7,17,13,0.16783007911803277,7958,True,8128
0.98,0.5,20340205,5,0.9869810613168069,0.988,1.0,207,9,26,21,0.2562288090835333,9868,True,10128
0.98,0.5,20340205,6,0.9864131305221724,0.988,1.0,207,9,35,28,0.3446275390490338,11778,True,12128
0.98,0.5,20340205,7,0.9852543223449202,0.986,1.0,177,10,45,37,0.4430332154842192,13678,True,14128
0.98,0.5,20340205,8,0.9844855987749239,0.986,1.0,177,10,55,44,0.5414388919194043,15578,True,16128
0.98,0.5,20340205,9,0.9843804431699001,0.986,1.0,177,10,65,52,0.6398445683545891,17478,True,18128
0.98,0.5,20340205,10,0.9839805761027451,0.984,1.0,155,11,76,60,0.7465445456508757,19240,True,20000
0.98,0.5,20340206,1,0.9967693945447871,0.998,1.0,1251,1,1,1,0.009966062974456248,2118,True,2128
0.98,0.5,20340206,2,0.9896238473318277,0.99,1.0,249,7,8,5,0.0785910296401158,4048,True,4128
0.98,0.5,20340206,3,0.9868715095003227,0.988,1.0,207,9,17,11,0.16698975960561638,5958,True,6128
0.98,0.5,20340206,4,0.9852904179843669,0.986,1.0,177,10,27,21,0.26539543604080174,7858,True,8128
0.98,0.5,20340206,5,0.9842787220683575,0.986,1.0,177,10,37,30,0.3638011124759871,9758,True,10128
0.98,0.5,20340206,6,0.9839172164268617,0.984,1.0,155,12,49,40,0.48020108770829906,11638,True,12128
0.98,0.5,20340206,7,0.9837456368369744,0.984,1.0,155,12,61,51,0.5966010629406115,13518,True,14128
0.98,0.5,20340206,8,0.9830764762681155,0.984,1.0,155,12,73,58,0.7130010381729242,15398,True,16128
0.98,0.5,20340206,9,0.9837408145242608,0.984,1.0,155,12,85,67,0.8294010134052368,17278,True,18128
0.98,0.5,20340206,10,0.9832308805682086,0.984,1.0,155,11,96,74,0.9361009907015233,19040,True,20000
0.98,0.5,20340207,1,0.9993703412465136,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.5,20340207,2,0.9937095607134203,0.994,1.0,416,4,4,4,0.03954032173875217,4088,True,4128
0.98,0.5,20340207,3,0.991424415045036,0.992,1.0,311,6,10,9,0.09920511245237322,6028,True,6128
0.98,0.5,20340207,4,0.9893113296708784,0.99,1.0,249,7,17,15,0.16783007911803277,7958,True,8128
0.98,0.5,20340207,5,0.9884209902438896,0.99,1.0,249,7,24,20,0.23645504578369234,9888,True,10128
0.98,0.5,20340207,6,0.9884669308088856,0.99,1.0,249,7,31,26,0.30508001244935173,11818,True,12128
0.98,0.5,20340207,7,0.9877525718029654,0.988,1.0,207,9,40,33,0.39347874241485226,13728,True,14128
0.98,0.5,20340207,8,0.987181919327871,0.988,1.0,207,9,49,39,0.4818774723803528,15638,True,16128
0.98,0.5,20340207,9,0.9867799813495775,0.988,1.0,207,9,58,46,0.5702762023458537,17548,True,18128
0.98,0.5,20340207,10,0.9866964051656968,0.988,1.0,207,8,66,53,0.6488528512040769,19340,True,20000
0.98,0.5,20340208,1,0.9998916376850624,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.5,20340208,2,0.9928110054993875,0.994,1.0,416,4,4,3,0.03954032173875217,4088,True,4128
0.98,0.5,20340208,3,0.9894271211734771,0.99,1.0,249,7,11,10,0.10816528840441172,6018,True,6128
0.98,0.5,20340208,4,0.987315267059903,0.988,1.0,207,9,20,17,0.19656401836991227,7928,True,8128
0.98,0.5,20340208,5,0.9871385989749071,0.988,1.0,207,9,29,23,0.2849627483354128,9838,True,10128
0.98,0.5,20340208,6,0.987223140867312,0.988,1.0,207,9,38,28,0.3733614783009133,11748,True,12128
0.98,0.5,20340208,7,0.9869582084019621,0.988,1.0,207,9,47,36,0.46176020826641384,13658,True,14128
0.98,0.5,20340208,8,0.9864242703701527,0.988,1.0,207,9,56,41,0.5501589382319146,15568,True,16128
0.98,0.5,20340208,9,0.9857720665491765,0.986,1.0,177,10,66,48,0.6485646146670995,17468,True,18128
0.98,0.5,20340208,10,0.985231600748796,0.986,1.0,177,10,76,55,0.7469702911022843,19240,True,20000
